id,Movie,Production Company
14549,43434,11394
14550,296633,36633
14551,244403,34846
14552,15067,49972
14553,469172,8171
14554,26805,441
14555,37053,881
14556,66966,29851
14557,8985,55590
14558,213914,9024
14559,67102,6147
14560,3114,6194
14561,298695,12319
14562,15759,36287
14563,407448,13184
14564,39001,11308
14565,390747,80147
14566,169069,6194
14567,127864,9974
14568,32099,5181
14569,246011,27912
14570,46930,6170
14571,46773,15808
14572,62213,6194
14573,36691,10226
14574,2963,7159
14575,153854,22632
14576,319513,44438
14577,94225,893
14578,301228,37503
14579,109441,8411
14580,27245,23482
14581,100110,8411
14582,111839,48038
14583,214909,8411
14584,209266,53975
14585,60106,5358
14586,10407,11262
14587,66187,1375
14588,36915,10171
14589,220976,1678
14590,238302,22135
14591,123770,41
14592,90465,8411
14593,135390,6181
14594,10632,126
14595,89659,38798
14596,25674,3929
14597,38625,5897
14598,2295,16934
14599,246415,48510
14600,161495,10201
14601,20357,2268
14602,353686,55265
14603,60623,8276
14604,24657,9210
14605,76494,1088
14606,19665,11065
14607,46059,306
14608,12591,12007
14609,117629,15
14610,248639,6194
14611,461805,66479
14612,11622,17887
14613,12169,694
14614,9945,23893
14615,81576,55259
14616,283995,420
14617,47212,12360
14618,353686,3172
14619,44257,2786
14620,4550,1687
14621,14210,19615
14622,56858,29587
14623,84178,8185
14624,101342,11143
14625,8014,13199
14626,367735,5466
14627,408024,92231
14628,28430,16206
14629,30143,10919
14630,15472,235
14631,59349,13657
14632,44363,3960
14633,83890,51235
14634,75532,217
14635,4953,1784
14636,85549,59275
14637,362617,64814
14638,140509,11814
14639,20644,8411
14640,3405,1379
14641,26505,854
14642,286595,18367
14643,74919,75924
14644,266425,59572
14645,128154,16453
14646,8272,10059
14647,8470,12
14648,38602,1585
14649,64720,21927
14650,16907,2883
14651,13653,2792
14652,34138,4350
14653,101915,25570
14654,11547,22953
14655,37653,82
14656,87516,17393
14657,342472,53243
14658,288694,30987
14659,57749,43531
14660,10937,13549
14661,23668,734
14662,59349,62270
14663,53472,6288
14664,103758,53334
14665,43432,18549
14666,175822,16210
14667,11838,4563
14668,13652,3823
14669,10991,3035
14670,375742,74691
14671,39936,250
14672,39936,15417
14673,13550,14723
14674,289923,27571
14675,10008,3244
14676,93858,9020
14677,51971,5125
14678,362765,64898
14679,28367,1704
14680,41994,21229
14681,77958,13168
14682,56292,76067
14683,18040,94356
14684,29475,306
14685,38303,5698
14686,83191,11712
14687,78210,5358
14688,38150,5705
14689,93856,14734
14690,332759,31527
14691,28455,9195
14692,10527,521
14693,314388,3407
14694,2135,6194
14695,10674,10217
14696,123103,18148
14697,39436,82322
14698,9736,15671
14699,85735,5358
14700,9639,1895
14701,2731,84953
14702,180418,9971
14703,52072,40989
14704,37368,16136
14705,336029,11092
14706,333663,5056
14707,118889,306
14708,74919,266
14709,5289,5357
14710,57011,24728
14711,111398,882
14712,82679,13204
14713,17820,8411
14714,17691,42033
14715,347258,4692
14716,43880,8411
14717,284246,8196
14718,68347,14159
14719,31977,3170
14720,345922,79
14721,43002,3810
14722,42987,14535
14723,294016,13470
14724,258509,508
14725,270774,79731
14726,12716,6962
14727,8467,11061
14728,78094,2806
14729,74395,4286
14730,2012,863
14731,346473,21206
14732,16358,738
14733,259292,50226
14734,195544,20416
14735,34334,644
14736,37865,537
14737,9785,24902
14738,85230,40065
14739,98289,5475
14740,95177,82234
14741,14435,1632
14742,285860,806
14743,8981,698
14744,25655,5633
14745,9358,3169
14746,48677,33
14747,11545,9195
14748,17889,8411
14749,127372,14870
14750,26643,18582
14751,336199,73741
14752,37368,1281
14753,25403,20769
14754,334,178
14755,11593,761
14756,8471,860
14757,14008,3213
14758,17288,28703
14759,949,675
14760,128866,26646
14761,129851,1501
14762,46931,6171
14763,8358,4171
14764,42305,4
14765,410259,14551
14766,334299,6916
14767,298722,21246
14768,80560,14557
14769,92381,41
14770,97797,9342
14771,14873,2
14772,29101,865
14773,31003,40866
14774,11813,10523
14775,351365,95162
14776,352917,60062
14777,43095,881
14778,245775,3304
14779,51571,6
14780,362180,7792
14781,99859,10272
14782,64167,20777
14783,55934,7203
14784,90799,14828
14785,452606,4639
14786,25796,8855
14787,286873,60227
14788,61430,14030
14789,20361,144
14790,54796,3282
14791,136582,15671
14792,1634,104
14793,306199,20528
14794,88359,60
14795,19587,30818
14796,9889,306
14797,157847,14037
14798,27480,1380
14799,73772,36600
14800,138502,11087
14801,394403,10947
14802,977,69037
14803,270774,79732
14804,72251,29493
14805,298695,36059
14806,11376,2082
14807,157829,14037
14808,413198,80815
14809,44801,8411
14810,335778,5
14811,445,315
14812,278939,888
14813,3780,882
14814,152748,6819
14815,64784,5458
14816,276220,22029
14817,1599,8874
14818,18189,3545
14819,82631,2605
14820,43882,306
14821,107073,11240
14822,218778,2575
14823,209271,21775
14824,245692,591
14825,3638,6194
14826,155325,48708
14827,936,23533
14828,406449,74601
14829,14011,17
14830,59965,829
14831,2675,12236
14832,42457,20458
14833,12499,6194
14834,14012,12194
14835,37969,2
14836,9648,418
14837,33127,5252
14838,74661,6288
14839,93828,7437
14840,2454,11345
14841,50123,13534
14842,39992,1701
14843,8932,8471
14844,488,3632
14845,149515,29729
14846,49009,23992
14847,18414,4
14848,191820,7333
14849,106546,74682
14850,16985,2308
14851,12427,254
14852,44896,10262
14853,168259,7154
14854,8870,79
14855,508,284
14856,245158,922
14857,61934,81359
14858,241742,1311
14859,44801,60
14860,32604,6586
14861,160160,77187
14862,97794,8237
14863,30943,1236
14864,87148,18054
14865,37700,859
14866,81541,12750
14867,388243,77022
14868,10204,53413
14869,10760,46052
14870,57005,86712
14871,316654,8444
14872,9042,26033
14873,6948,60
14874,28238,67756
14875,257444,12671
14876,208309,1931
14877,26125,7818
14878,127585,306
14879,186292,91896
14880,22618,328
14881,1691,35
14882,38317,2608
14883,180299,12142
14884,20325,6
14885,34651,8411
14886,27259,5358
14887,81120,14197
14888,360606,3213
14889,6977,258
14890,120,5237
14891,25376,11427
14892,180929,6318
14893,254007,31052
14894,59189,4
14895,385114,82779
14896,10204,53414
14897,74465,306
14898,12476,68948
14899,351211,88016
14900,7549,2269
14901,83430,2345
14902,606,33
14903,11600,22884
14904,398289,78226
14905,18551,4
14906,340101,58546
14907,13163,769
14908,49514,6377
14909,42418,90281
14910,62213,9228
14911,377853,3040
14912,99859,718
14913,232672,20788
14914,136582,7131
14915,23367,491
14916,42179,11765
14917,11873,9195
14918,11677,4606
14919,5511,21777
14920,318781,88045
14921,287483,16
14922,139718,14513
14923,259695,562
14924,187022,3407
14925,198600,6194
14926,270650,1804
14927,43231,19753
14928,34216,60684
14929,2002,951
14930,366143,6704
14931,336806,14924
14932,140,11736
14933,184710,14019
14934,47493,591
14935,39517,2015
14936,4986,17446
14937,85735,5381
14938,61121,2669
14939,242224,21181
14940,55720,28708
14941,457,241
14942,9406,10895
14943,11442,7405
14944,76198,9
14945,2021,20777
14946,40060,17779
14947,282963,29843
14948,44502,3541
14949,278867,75533
14950,53689,16270
14951,74,27
14952,318359,71398
14953,39939,2773
14954,211166,21454
14955,11618,1560
14956,107430,1138
14957,12764,13549
14958,336885,51748
14959,159474,12240
14960,300601,7341
14961,9441,436
14962,88271,4641
14963,15677,441
14964,20421,500
14965,99698,75566
14966,45527,95580
14967,5544,881
14968,19995,289
14969,80928,3166
14970,9317,461
14971,212934,7928
14972,122928,8924
14973,146679,11860
14974,91333,11045
14975,246133,19003
14976,35032,8411
14977,88811,29842
14978,289232,7281
14979,61527,6847
14980,79593,10201
14981,1969,11473
14982,357706,44163
14983,17236,54517
14984,156597,805
14985,42206,1448
14986,228108,15462
14987,38749,306
14988,10748,23164
14989,10774,8411
14990,18143,3617
14991,265351,47352
14992,108177,21219
14993,24750,41
14994,127369,10473
14995,288952,57094
14996,7980,11
14997,368006,12630
14998,1628,53
14999,286595,1666
15000,14284,11594
15001,48805,3112
15002,127864,37264
15003,14088,4288
15004,12780,5552
15005,22007,925
15006,14226,93118
15007,11485,2380
15008,70966,5120
15009,382501,83
15010,10748,2651
15011,377151,43244
15012,54146,882
15013,19794,61814
15014,197057,14650
15015,162877,54833
15016,35021,71465
15017,11001,5
15018,131739,8671
15019,41574,73687
15020,1850,762
15021,110980,5164
15022,11553,255
15023,16996,2378
15024,26030,13715
15025,12593,94148
15026,14452,11567
15027,193523,17513
15028,15019,3587
15029,3023,10330
15030,84284,46234
15031,51371,12190
15032,174769,68391
15033,301224,37492
15034,201365,2460
15035,13241,94375
15036,8882,2441
15037,80304,4740
15038,11647,5552
15039,9890,4
15040,16307,660
15041,59387,2785
15042,37468,306
15043,26264,2
15044,44751,7609
15045,30946,506
15046,12614,8846
15047,27637,84329
15048,47342,484
15049,45013,11279
15050,19108,9266
15051,212156,53787
15052,53459,48329
15053,11502,42243
15054,5928,3070
15055,26518,1976
15056,18190,278
15057,279598,14599
15058,19661,33
15059,259728,20915
15060,13017,18713
15061,10803,8411
15062,28739,5322
15063,333352,9137
15064,101325,38245
15065,288952,57096
15066,277190,72315
15067,84284,3324
15068,8869,3241
15069,162862,21
15070,345775,76908
15071,330459,47706
15072,69075,10885
15073,33511,9349
15074,60994,377
15075,24955,157
15076,286789,1379
15077,295588,34233
15078,53648,6619
15079,145135,3172
15080,110552,4207
15081,64167,1200
15082,106355,1432
15083,201676,7225
15084,49920,17171
15085,50780,6736
15086,133575,2832
15087,225044,17090
15088,289191,76
15089,115290,8797
15090,64483,22690
15091,131360,5488
15092,52039,6531
15093,13920,497
15094,53230,8411
15095,315465,11720
15096,125521,5542
15097,43757,13344
15098,29649,559
15099,278706,26001
15100,105,20448
15101,1959,820
15102,53573,8411
15103,35626,8458
15104,183073,7869
15105,71689,18978
15106,72648,14237
15107,11321,12485
15108,9966,2779
15109,47462,328
15110,9950,95295
15111,139455,18950
15112,20160,6339
15113,284154,28513
15114,49963,254
15115,400610,72758
15116,217057,2879
15117,5482,1912
15118,39276,688
15119,188836,13796
15120,196789,6
15121,15256,4
15122,399798,21684
15123,26864,9209
15124,82327,12394
15125,1630,34
15126,196508,21594
15127,70981,306
15128,5928,16125
15129,46094,10201
15130,106944,25060
15131,662,533
15132,4286,1639
15133,84831,3166
15134,47161,95163
15135,28345,306
15136,1273,70995
15137,81787,6317
15138,143876,72026
15139,149870,10342
15140,16313,5369
15141,373541,70421
15142,19181,1531
15143,167810,12562
15144,9102,23096
15145,21430,1438
15146,70821,6438
15147,177043,52354
15148,13681,559
15149,27414,559
15150,2734,974
15151,17303,16961
15152,254869,29566
15153,38021,21972
15154,13225,306
15155,94176,10330
15156,45020,307
15157,50725,23
15158,310568,27193
15159,177474,4
15160,19995,574
15161,26914,6082
15162,19765,6242
15163,72949,10845
15164,81182,39735
15165,1986,836
15166,33542,2521
15167,25388,4377
15168,63612,11424
15169,9539,2578
15170,52454,1311
15171,317,169
15172,3051,1138
15173,8970,4
15174,30305,5137
15175,73532,254
15176,332354,49328
15177,86727,10522
15178,28519,90093
15179,17238,9210
15180,15489,2348
15181,96712,9090
15182,50247,5070
15183,310568,850
15184,14534,559
15185,71320,10313
15186,11370,53011
15187,45335,8411
15188,188161,2531
15189,20210,975
15190,177104,13566
15191,134656,8869
15192,71099,19777
15193,284289,33433
15194,1374,60
15195,33124,3781
15196,401164,90734
15197,28681,47593
15198,39056,1779
15199,57351,77852
15200,270400,38418
15201,210047,20311
15202,170603,2106
15203,6687,2065
15204,10008,3608
15205,25684,11513
15206,14765,1702
15207,103236,64402
15208,83770,10611
15209,9542,514
15210,184795,47745
15211,10077,2979
15212,210653,47082
15213,32720,22811
15214,41608,15408
15215,441728,85466
15216,59297,1778
15217,47260,20049
15218,377151,1848
15219,21070,75258
15220,72856,8411
15221,13090,12807
15222,48376,7890
15223,14126,53962
15224,186585,4946
15225,16643,77845
15226,7515,17700
15227,16137,2250
15228,9779,1088
15229,9438,2
15230,209271,21773
15231,10610,2877
15232,12412,2683
15233,343140,10284
15234,260312,3092
15235,35926,18160
15236,139519,21622
15237,205864,6242
15238,51311,11063
15239,214081,11620
15240,247691,306
15241,289723,50089
15242,96921,5869
15243,173189,2953
15244,303542,11011
15245,381518,288
15246,42871,441
15247,322400,2401
15248,62034,88216
15249,17644,1382
15250,121674,11752
15251,25626,3407
15252,19855,33
15253,275136,15419
15254,45714,4913
15255,329865,7493
15256,115782,12073
15257,135313,10916
15258,15067,7036
15259,277778,21576
15260,25376,5517
15261,53231,29729
15262,379873,4753
15263,4641,42053
15264,312497,68884
15265,45772,9195
15266,364088,65594
15267,310431,1009
15268,292062,48106
15269,153397,3324
15270,47260,11273
15271,26670,9195
15272,21966,6345
15273,259075,82105
15274,390357,2362
15275,171337,14016
15276,186988,5096
15277,2034,79
15278,396643,5567
15279,377853,8009
15280,17209,53459
15281,384373,73569
15282,20287,14723
15283,58244,12391
15284,13279,3287
15285,91627,13863
15286,17473,3330
15287,313896,7201
15288,24424,11631
15289,109610,15059
15290,103902,12022
15291,228205,711
15292,19827,6194
15293,39957,1632
15294,320589,20778
15295,70368,29749
15296,12526,1305
15297,30363,1448
15298,351211,829
15299,12412,9195
15300,137528,18120
15301,655,6116
15302,125666,4395
15303,59981,22135
15304,38021,5358
15305,22023,4361
15306,44027,11610
15307,192133,12622
15308,403431,77973
15309,28820,4268
15310,638,105
15311,241254,3604
15312,38920,56787
15313,147939,12188
15314,122221,10176
15315,176124,261
15316,27573,12199
15317,9981,33
15318,82624,12218
15319,255692,20068
15320,378446,12054
15321,405670,20490
15322,11880,46197
15323,74,44
15324,98631,6999
15325,231082,15352
15326,194853,93203
15327,85411,152
15328,157354,14639
15329,25598,42344
15330,157384,26952
15331,198511,27992
15332,37710,23731
15333,266102,9987
15334,130717,33
15335,312669,41659
15336,14819,2
15337,41402,11448
15338,65156,3166
15339,17622,11663
15340,60899,8222
15341,15788,4
15342,29272,18588
15343,339403,443
15344,354287,45778
15345,96935,8894
15346,10521,26671
15347,87759,5120
15348,435,54502
15349,374475,77154
15350,340176,69968
15351,28370,484
15352,323315,45732
15353,97630,20344
15354,64807,975
15355,9555,57624
15356,70666,345
15357,117506,5632
15358,61361,3620
15359,10665,134
15360,66966,10795
15361,28710,52165
15362,168259,333
15363,32038,17619
15364,212934,12467
15365,7006,12026
15366,15457,23067
15367,11307,6194
15368,158483,10342
15369,5289,1896
15370,378485,26607
15371,110416,69190
15372,6687,2674
15373,278632,46299
15374,339527,34081
15375,41823,33
15376,18279,6339
15377,10077,87851
15378,10475,5358
15379,33273,5358
15380,287301,14757
15381,49844,441
15382,41402,12807
15383,78028,67984
15384,140509,3219
15385,384682,27
15386,9902,506
15387,5917,4376
15388,8583,508
15389,60420,2313
15390,201223,13113
15391,49850,29223
15392,16314,9195
15393,168259,3341
15394,214081,856
15395,32604,5358
15396,423988,89545
15397,14138,417
15398,46586,6576
15399,51999,288
15400,270303,8714
15401,26149,1600
15402,48281,11114
15403,2143,980
15404,24397,15105
15405,146380,34145
15406,277355,13472
15407,283686,44210
15408,525,33
15409,62764,11581
15410,9095,559
15411,316654,12154
15412,17073,1030
15413,441728,308
15414,11101,21948
15415,199373,31833
15416,145247,42620
15417,45665,2
15418,286595,12392
15419,27983,60537
15420,261112,333
15421,36811,44224
15422,277688,30688
15423,85715,25065
15424,49172,6165
15425,78383,6644
15426,1991,7405
15427,82941,10273
15428,82708,4349
15429,290316,10611
15430,16436,510
15431,32497,321
15432,15163,289
15433,51739,20191
15434,43471,306
15435,21447,8125
15436,99863,6194
15437,47200,16522
15438,201365,1472
15439,370755,26995
15440,108177,1538
15441,7551,130
15442,433945,5906
15443,362579,63809
15444,43846,8411
15445,11800,2658
15446,204922,17513
15447,46286,4714
15448,31344,109
15449,21736,3447
15450,9753,42004
15451,40139,1295
15452,14555,2926
15453,106112,2
15454,406449,79281
15455,214093,9
15456,1116,12695
15457,4982,23
15458,29259,534
15459,25707,6956
15460,330588,1251
15461,177677,11413
15462,333484,79566
15463,42188,9349
15464,56937,3079
15465,79526,33960
15466,9286,12
15467,9366,11407
15468,107073,9980
15469,73067,1898
15470,60965,6874
15471,11137,1171
15472,300187,9027
15473,18897,8303
15474,15321,52518
15475,319396,17840
15476,127803,30534
15477,3114,1322
15478,12697,8177
15479,2577,288
15480,49852,24016
15481,17467,3326
15482,8391,2480
15483,74666,33245
15484,84226,44815
15485,152100,6246
15486,8985,55586
15487,352208,76082
15488,10585,60
15489,83614,10845
15490,61266,5120
15491,410118,51748
15492,151826,7454
15493,337,189
15494,1723,13954
15495,17681,1353
15496,22582,90403
15497,21866,6194
15498,318224,19900
15499,126227,20358
15500,98339,4186
15501,31442,81478
15502,4516,856
15503,9542,3078
15504,178446,1479
15505,46010,5120
15506,9013,33
15507,166262,6246
15508,148408,20091
15509,1819,11844
15510,150117,694
15511,245692,5358
15512,51275,16700
15513,115616,10740
15514,68629,26468
15515,38681,22792
15516,30669,37844
15517,36658,431
15518,1251,6194
15519,263341,12005
15520,316042,17457
15521,101998,54606
15522,4978,56
15523,16464,48026
15524,54982,6068
15525,23518,516
15526,93457,10165
15527,31167,6
15528,14452,925
15529,323426,38056
15530,49220,6417
15531,293863,126
15532,46326,4781
15533,12103,824
15534,11516,850
15535,392818,75524
15536,300983,42694
15537,339669,72281
15538,260001,19548
15539,12450,4056
15540,12599,5372
15541,15414,34998
15542,380058,2953
15543,219233,10640
15544,13689,6292
15545,362150,42694
15546,153169,8411
15547,15807,6194
15548,8948,2541
15549,25890,34842
15550,91607,3070
15551,288952,57095
15552,92251,10522
15553,81538,8333
15554,97110,10196
15555,133704,3849
15556,8985,55585
15557,2033,888
15558,26422,53268
15559,134350,17228
15560,112503,73
15561,76544,14714
15562,44552,7971
15563,305342,54602
15564,76533,5846
15565,171213,2926
15566,412103,6760
15567,352025,71510
15568,93676,6693
15569,82817,8352
15570,184741,6194
15571,52264,8212
15572,39495,5771
15573,4762,403
15574,18919,23484
15575,10409,8724
15576,116780,611
15577,2110,104
15578,42832,13306
15579,227094,7956
15580,59962,3929
15581,25520,718
15582,5804,21147
15583,20055,8411
15584,256474,24517
15585,38448,40605
15586,245906,14637
15587,29263,79897
15588,46667,6470
15589,106417,4330
15590,88558,364
15591,5881,31047
15592,17479,30231
15593,38021,6586
15594,37958,11761
15595,17609,4606
15596,39779,1830
15597,62363,22259
15598,31713,6
15599,5460,177
15600,25898,8411
15601,418029,51905
15602,10761,5
15603,20196,41
15604,333103,2933
15605,43741,5645
15606,258585,71825
15607,267579,11293
15608,140607,1
15609,9286,48785
15610,229757,8411
15611,6081,23537
15612,14147,5388
15613,168027,52324
15614,224,52
15615,209401,9987
15616,6948,24157
15617,42204,33
15618,41054,12239
15619,328589,53151
15620,17845,3411
15621,15850,328
15622,269149,6125
15623,7551,1645
15624,321142,168
15625,27450,12
15626,51104,11275
15627,83831,4
15628,21955,1009
15629,179826,10843
15630,145760,14809
15631,92393,38024
15632,38448,5704
15633,33668,8411
15634,413198,20543
15635,323435,72698
15636,408381,23398
15637,16124,94200
15638,9899,34
15639,37710,14577
15640,169934,4288
15641,23223,20809
15642,140818,25713
15643,43987,3520
15644,24392,41247
15645,58244,2203
15646,15713,2908
15647,36489,22384
15648,376391,11594
15649,354979,83038
15650,9252,4606
15651,2687,67992
15652,23382,1172
15653,31048,5115
15654,55628,3852
15655,3309,6194
15656,37514,44532
15657,11547,2763
15658,25037,364
15659,94820,32910
15660,257831,1627
15661,13596,12020
15662,16382,2910
15663,97365,11798
15664,252102,14912
15665,14878,2985
15666,290316,8009
15667,226001,21404
15668,186997,11246
15669,125344,71223
15670,244786,32157
15671,159810,21525
15672,290764,41648
15673,117452,2345
15674,10740,54030
15675,11536,516
15676,94803,12372
15677,26954,4867
15678,19760,10210
15679,2731,354
15680,247354,46979
15681,313922,49389
15682,267931,80612
15683,744,4
15684,326228,21594
15685,438144,85985
15686,46286,4131
15687,247436,19135
15688,73208,8912
15689,26152,22761
15690,44012,10645
15691,58166,28479
15692,47186,9209
15693,55922,36604
15694,30921,12579
15695,12855,52012
15696,36751,775
15697,36868,1353
15698,118536,17139
15699,9877,333
15700,15321,359
15701,92562,4063
15702,37609,26423
15703,132363,18920
15704,13396,71884
15705,34459,9266
15706,262958,3353
15707,115565,22957
15708,45726,1823
15709,207636,8411
15710,327383,50814
15711,290555,8147
15712,132227,10676
15713,167,1178
15714,82708,124
15715,616,44
15716,142979,85676
15717,109491,36390
15718,10053,1302
15719,29979,5009
15720,37053,3341
15721,2262,67081
15722,57683,1757
15723,373838,1038
15724,49850,6301
15725,167583,9290
15726,35651,22319
15727,324440,13537
15728,83896,26704
15729,79645,2595
15730,56807,94976
15731,203833,5219
15732,8282,2381
15733,294640,17432
15734,36264,7013
15735,25890,2265
15736,2516,1138
15737,339116,76809
15738,18621,17422
15739,65545,18047
15740,39407,33
15741,275696,11049
15742,43752,441
15743,339527,85885
15744,59356,3541
15745,173638,49160
15746,81541,51301
15747,193650,5731
15748,16331,12886
15749,24469,1420
15750,211059,8943
15751,68387,58987
15752,41468,441
15753,17609,11239
15754,430365,34774
15755,87428,5
15756,12697,11918
15757,10025,508
15758,225728,8087
15759,17609,7446
15760,26688,491
15761,137093,13444
15762,223485,41077
15763,2640,10170
15764,4550,1690
15765,2274,2527
15766,15472,33821
15767,9904,1836
15768,382589,7981
15769,13022,19010
15770,340616,8471
15771,101183,10000
15772,118015,10992
15773,378018,50084
15774,405473,89181
15775,204922,36991
15776,33788,2448
15777,426264,163
15778,124075,4899
15779,56339,2683
15780,1966,763
15781,613,2683
15782,10972,987
15783,1991,308
15784,123109,22305
15785,37710,5
15786,2687,508
15787,19398,4508
15788,11007,3929
15789,15749,5319
15790,69165,13549
15791,77473,228
15792,424488,10285
15793,111017,10917
15794,1813,676
15795,2976,289
15796,90351,9255
15797,1253,14
15798,137357,4006
15799,76757,6194
15800,25918,37668
15801,38931,6264
15802,41611,8411
15803,51802,2159
15804,179066,8411
15805,42512,12372
15806,10362,4384
15807,45244,6368
15808,38060,8811
15809,72207,33
15810,264729,7810
15811,43596,52003
15812,118098,33
15813,18698,6194
15814,50838,11567
15815,15199,11152
15816,96333,484
15817,11862,5842
15818,73306,73737
15819,95136,12474
15820,22160,5
15821,9403,4
15822,52705,109
15823,6575,441
15824,122081,78780
15825,42726,1742
15826,20047,69352
15827,10643,622
15828,11000,60
15829,104702,45867
15830,17317,5388
15831,11853,89311
15832,333372,14809
15833,18585,2226
15834,101006,1394
15835,73869,2441
15836,56942,8263
15837,334298,10284
15838,67130,3166
15839,256628,20537
15840,6166,7201
15841,9963,1172
15842,188858,4583
15843,48339,21446
15844,360603,6425
15845,337107,11199
15846,387399,40560
15847,66125,46381
15848,3146,882
15849,81787,7248
15850,278621,44467
15851,74505,16310
15852,366249,17516
15853,7233,73956
15854,18120,48116
15855,144183,3449
15856,80473,594
15857,20645,4641
15858,27095,729
15859,27937,5120
15860,15640,6194
15861,254575,38970
15862,244783,9015
15863,266082,43649
15864,295914,63928
15865,185273,4395
15866,279096,73091
15867,118,45778
15868,362974,48114
15869,28448,4808
15870,54093,5820
15871,41030,19584
15872,38625,5026
15873,27599,7678
15874,21191,13
15875,7304,1507
15876,18801,25128
15877,18698,19691
15878,122843,17010
15879,335897,21987
15880,55534,4056
15881,78507,80588
15882,15689,3101
15883,15022,21024
15884,14979,10405
15885,444713,14055
15886,47226,6916
15887,77583,3598
15888,209032,3033
15889,123359,22865
15890,22419,2248
15891,194,591
15892,98612,254
15893,45899,79260
15894,35790,14409
15895,31945,1648
15896,51285,3006
15897,337107,77850
15898,132601,15196
15899,370755,86041
15900,51476,4222
15901,70670,10947
15902,204965,24144
15903,11215,60
15904,126323,22062
15905,278632,46297
15906,169934,82346
15907,15044,23060
15908,120932,8411
15909,18035,52699
15910,374460,65251
15911,10077,2981
15912,11421,93382
15913,20123,44449
15914,20307,10210
15915,238307,10845
15916,17287,3052
15917,9462,2521
15918,22396,7870
15919,93676,29223
15920,191820,608
15921,613,2278
15922,289712,3172
15923,118150,1740
15924,45649,6930
15925,19912,48788
15926,10543,33
15927,41206,33
15928,340584,53568
15929,49963,181
15930,71496,7554
15931,49853,7201
15932,133328,10878
15933,67216,8589
15934,79593,1382
15935,2662,10370
15936,32934,21525
15937,12079,18811
15938,15759,11706
15939,183932,8411
15940,13536,174
15941,65256,5747
15942,8358,306
15943,151826,18367
15944,411221,7543
15945,86369,23932
15946,277847,52855
15947,301804,24510
15948,422548,21206
15949,24816,3166
15950,121942,46567
15951,186869,5612
15952,16907,3234
15953,11370,10828
15954,211387,420
15955,11007,306
15956,6934,7429
15957,30082,45004
15958,11902,653
15959,324440,60939
15960,17622,11666
15961,58060,56584
15962,28597,23
15963,252171,51193
15964,430365,19037
15965,14254,2364
15966,101342,6584
15967,49853,26255
15968,8932,8467
15969,21044,306
15970,383618,44438
15971,15761,19230
15972,104739,8492
15973,49876,3462
15974,4024,9387
15975,14510,50340
15976,42472,8411
15977,148636,7258
15978,35002,1314
15979,16176,48941
15980,2503,33
15981,121230,4
15982,43155,8411
15983,25074,2521
15984,13701,2630
15985,197737,8411
15986,635,14723
15987,340027,3574
15988,16186,35
15989,128120,33118
15990,9568,21084
15991,63858,10330
15992,272426,5754
15993,134350,44806
15994,76746,255
15995,24685,4348
15996,383538,35396
15997,58428,4592
15998,3989,4
15999,20766,13649
16000,121539,7320
16001,27349,33
16002,57918,1242
16003,71067,21540
16004,121895,29651
16005,40466,25473
16006,199373,27993
16007,31901,5
16008,107916,24017
16009,11839,14917
16010,45324,8689
16011,14881,33
16012,284306,6159
16013,13180,39242
16014,6644,10697
16015,187596,7263
16016,64202,3592
16017,193756,33
16018,8588,2254
16019,104172,4606
16020,10070,2811
16021,238302,7353
16022,39103,5542
16023,8665,4
16024,9902,491
16025,33135,21121
16026,393659,6425
16027,22559,2
16028,124680,295
16029,2525,1216
16030,429200,41077
16031,336850,17157
16032,17566,6452
16033,91181,6
16034,1986,837
16035,29290,6176
16036,33511,91543
16037,65839,886
16038,408537,6458
16039,10594,333
16040,363807,16441
16041,116318,8486
16042,412851,34804
16043,254869,29564
16044,48805,1701
16045,14916,16636
16046,23830,9
16047,134480,6194
16048,286567,53592
16049,328589,288
16050,12920,13816
16051,259358,22071
16052,13391,7542
16053,107811,52337
16054,9945,23894
16055,31264,12
16056,38554,11661
16057,70586,3604
16058,6341,2070
16059,293982,24930
16060,369567,68428
16061,17609,8289
16062,22897,735
16063,51302,2504
16064,89751,15597
16065,51549,11846
16066,228108,15465
16067,15489,95596
16068,63186,9
16069,28417,11931
16070,18493,10986
16071,158015,33
16072,86727,22123
16073,41714,53903
16074,42542,2159
16075,168259,87857
16076,333352,8147
16077,23196,4198
16078,8844,2550
16079,312669,41660
16080,401222,77854
16081,136743,33214
16082,13655,39016
16083,69605,10330
16084,149465,5120
16085,8014,744
16086,40095,8043
16087,9260,5367
16088,55604,8411
16089,153795,925
16090,14651,5358
16091,241239,6736
16092,45610,5294
16093,302026,20162
16094,138308,5039
16095,334299,76445
16096,8672,3324
16097,52859,10096
16098,196027,5746
16099,70666,33
16100,18222,17067
16101,334527,50490
16102,13279,12485
16103,10760,46051
16104,31890,18939
16105,140470,4
16106,43434,2254
16107,65545,5120
16108,48489,25484
16109,124470,46240
16110,24363,38771
16111,58244,48188
16112,252773,15308
16113,20718,3830
16114,12811,29223
16115,9539,856
16116,121006,8411
16117,694,11272
16118,8457,10105
16119,54093,70773
16120,172520,31143
16121,80988,40020
16122,48131,364
16123,15143,477
16124,46992,20777
16125,42457,4
16126,357106,1331
16127,45627,6194
16128,14751,3188
16129,106944,144
16130,137093,17393
16131,255948,18933
16132,10694,306
16133,242076,19177
16134,44522,8423
16135,43931,7295
16136,17875,16354
16137,268920,12
16138,73313,8411
16139,71329,75517
