id,Movie,Production Country
7023,413232,95
7024,32124,95
7025,40346,67
7026,87060,64
7027,175035,95
7028,168676,95
7029,41604,95
7030,63217,9
7031,127091,33
7032,9423,92
7033,52555,84
7034,356842,64
7035,37813,33
7036,46827,95
7037,24619,95
7038,257534,121
7039,360205,81
7040,11056,95
7041,24150,95
7042,11259,95
7043,226936,33
7044,2666,95
7045,33660,95
7046,4932,95
7047,327528,64
7048,284564,95
7049,14782,9
7050,47959,60
7051,33250,95
7052,91679,95
7053,38157,95
7054,46326,121
7055,266782,95
7056,108391,95
7057,146243,95
7058,123757,95
7059,21191,102
7060,921,95
7061,64674,21
7062,86814,44
7063,76757,95
7064,82679,95
7065,83501,26
7066,1396,26
7067,171337,33
7068,18690,95
7069,26030,121
7070,279179,92
7071,11236,95
7072,61527,95
7073,45184,95
7074,197082,8
7075,10869,95
7076,52782,64
7077,52772,95
7078,9841,95
7079,359204,111
7080,3072,95
7081,354857,95
7082,17940,95
7083,67377,33
7084,133523,21
7085,7547,95
7086,104376,92
7087,209244,95
7088,109074,95
7089,12412,95
7090,10003,95
7091,122134,121
7092,52991,95
7093,30974,121
7094,45679,95
7095,11351,95
7096,335053,60
7097,70670,92
7098,131781,95
7099,86828,64
7100,104973,121
7101,48209,92
7102,43321,95
7103,69404,31
7104,84865,33
7105,46513,64
7106,18912,82
7107,224813,71
7108,40649,95
7109,104193,104
7110,376716,26
7111,2029,121
7112,396392,95
7113,75336,33
7114,31532,95
7115,341201,95
7116,50363,64
7117,9451,95
7118,96106,60
7119,93676,33
7120,47848,33
7121,133783,93
7122,74674,93
7123,13477,95
7124,72711,95
7125,1678,104
7126,76544,67
7127,74629,95
7128,1164,121
7129,32552,95
7130,336271,9
7131,33338,67
7132,306598,106
7133,50725,95
7134,10834,92
7135,57775,26
7136,5922,95
7137,127105,95
7138,48145,50
7139,45964,95
7140,96793,95
7141,167073,9
7142,55846,64
7143,84944,71
7144,32708,121
7145,18414,9
7146,2976,64
7147,205076,95
7148,3023,95
7149,50153,95
7150,105325,95
7151,145162,64
7152,90563,95
7153,12599,95
7154,76349,67
7155,47404,95
7156,43471,95
7157,130233,92
7158,13390,9
7159,279690,95
7160,17139,36
7161,65674,60
7162,57100,73
7163,267955,9
7164,234284,104
7165,23223,95
7166,103432,95
7167,2428,95
7168,132227,69
7169,14317,95
7170,14868,113
7171,2084,64
7172,43438,64
7173,8391,9
7174,188981,104
7175,29151,95
7176,14794,64
7177,44363,95
7178,284154,6
7179,102144,95
7180,371504,64
7181,59744,95
7182,35396,21
7183,326255,92
7184,24825,95
7185,8340,121
7186,132150,121
7187,89921,68
7188,256969,95
7189,36325,121
7190,204553,106
7191,68684,95
7192,46770,121
7193,25994,95
7194,31547,68
7195,59981,31
7196,71805,50
7197,1448,64
7198,22584,95
7199,24810,95
7200,41783,64
7201,171213,105
7202,10265,106
7203,85544,69
7204,438643,95
7205,5511,33
7206,31418,26
7207,156711,95
7208,134477,31
7209,66178,95
7210,31867,95
7211,197,95
7212,125521,104
7213,31385,9
7214,5332,94
7215,40785,50
7216,9102,95
7217,57230,26
7218,43009,95
7219,243473,121
7220,33789,95
7221,329868,60
7222,20164,71
7223,149170,26
7224,94009,95
7225,9703,79
7226,82745,81
7227,46114,67
7228,34652,95
7229,19551,95
7230,217923,67
7231,20968,31
7232,10857,64
7233,159474,121
7234,260947,95
7235,146322,9
7236,62978,107
7237,62211,95
7238,43526,95
7239,75300,95
7240,244610,95
7241,201485,95
7242,10154,95
7243,43075,95
7244,70801,95
7245,124277,113
7246,11055,33
7247,300487,71
7248,14284,64
7249,129798,95
7250,63096,95
7251,44658,95
7252,342163,69
7253,126090,66
7254,5767,64
7255,59935,68
7256,31216,64
7257,16899,64
7258,33357,121
7259,379925,95
7260,84226,95
7261,10087,64
7262,38340,64
7263,1480,95
7264,33146,35
7265,14414,95
7266,196257,95
7267,174162,95
7268,395883,33
7269,219043,60
7270,44502,64
7271,5333,69
7272,267497,33
7273,66949,121
7274,45213,121
7275,279332,95
7276,26936,104
7277,125264,104
7278,5177,14
7279,660,95
7280,284246,93
7281,11257,64
7282,12450,92
7283,67276,95
7284,16455,64
7285,197854,104
7286,186997,27
7287,22910,95
7288,82327,121
7289,47745,95
7290,168541,6
7291,67102,55
7292,52744,95
7293,8886,121
7294,113700,64
7295,123961,95
7296,48419,104
7297,142478,95
7298,42355,73
7299,38787,95
7300,117499,71
7301,122930,95
7302,13929,95
7303,17287,95
7304,26153,31
7305,72279,33
7306,35110,92
7307,132150,109
7308,71376,95
7309,81030,95
7310,32834,95
7311,9519,113
7312,20963,26
7313,234155,60
7314,25037,64
7315,13336,121
7316,25973,95
7317,27993,9
7318,29318,64
7319,35451,104
7320,86369,44
7321,168031,95
7322,44902,95
7323,110980,95
7324,62034,33
7325,14301,95
7326,17170,95
7327,83599,9
7328,79775,64
7329,14292,95
7330,430365,121
7331,1624,95
7332,182127,67
7333,13092,64
7334,27346,95
7335,11440,92
7336,356161,121
7337,18897,20
7338,27036,95
7339,131737,64
7340,431093,102
7341,1859,95
7342,4520,95
7343,130507,95
7344,17209,95
7345,44099,95
7346,367732,95
7347,293167,95
7348,197737,95
7349,1164,102
7350,29382,95
7351,290764,95
7352,33356,64
7353,8985,37
7354,156,50
7355,2021,121
7356,46667,95
7357,167956,60
7358,310431,95
7359,82655,95
7360,41764,121
7361,40957,95
7362,104739,121
7363,175457,92
7364,4365,95
7365,65839,26
7366,22582,95
7367,70404,95
7368,16980,95
7369,39875,95
7370,86391,121
7371,6391,121
7372,184866,95
7373,50669,95
7374,10008,64
7375,343972,95
7376,5917,95
7377,162864,95
7378,13072,95
7379,48627,95
7380,45505,67
7381,14626,121
7382,81576,60
7383,90231,36
7384,12,95
7385,4011,95
7386,71945,95
7387,32934,60
7388,61533,95
7389,257377,64
7390,5590,121
7391,360924,113
7392,34449,92
7393,39407,95
7394,162406,104
7395,324150,95
7396,76200,121
7397,18893,64
7398,42533,95
7399,133183,92
7400,1903,95
7401,7511,95
7402,24023,50
7403,17654,9
7404,50779,95
7405,10274,95
7406,378503,52
7407,52475,92
7408,72912,95
7409,274990,50
7410,26336,95
7411,92389,95
7412,1116,121
7413,34127,95
7414,169934,104
7415,75903,64
7416,360341,95
7417,211139,121
7418,336885,57
7419,7304,95
7420,103758,33
7421,1673,95
7422,47683,21
7423,425961,8
7424,80717,81
7425,49018,9
7426,12220,95
7427,16563,95
7428,18093,95
7429,11004,104
7430,181533,64
7431,268712,92
7432,4986,95
7433,272426,92
7434,50327,95
7435,335869,95
7436,413052,67
7437,11848,64
7438,385654,24
7439,41115,121
7440,289960,64
7441,10586,92
7442,88126,71
7443,24828,95
7444,26612,64
7445,98368,17
7446,167012,95
7447,31408,68
7448,38792,64
7449,11328,93
7450,114779,95
7451,4380,95
7452,205724,3
7453,26866,33
7454,11534,49
7455,120676,95
7456,201365,121
7457,43685,26
7458,62720,95
7459,18696,121
7460,152023,95
7461,118236,64
7462,90800,95
7463,3580,95
7464,8870,95
7465,110412,64
7466,184363,28
7467,84905,95
7468,319513,92
7469,11024,95
7470,369776,121
7471,188684,104
7472,37665,95
7473,18282,95
7474,7249,95
7475,80928,95
7476,323555,95
7477,113432,14
7478,19823,95
7479,76341,113
7480,5804,60
7481,62289,95
7482,28452,60
7483,43172,95
7484,31342,95
7485,64483,55
7486,57005,73
7487,87908,21
7488,31911,95
7489,41599,95
7490,13614,8
7491,381767,93
7492,334538,9
7493,48118,36
7494,43809,95
7495,94809,33
7496,1374,95
7497,1956,95
7498,150247,95
7499,9629,98
7500,9406,20
7501,287903,95
7502,306966,60
7503,21001,64
7504,8342,121
7505,11536,95
7506,24963,95
7507,51800,97
7508,37959,104
7509,11230,67
7510,57458,49
7511,17796,95
7512,82027,8
7513,376047,31
7514,31670,121
7515,68193,9
7516,102161,95
7517,118121,95
7518,339148,95
7519,1926,31
7520,18683,64
7521,20361,33
7522,169343,121
7523,26293,95
7524,362045,31
7525,359459,95
7526,76170,95
7527,434873,95
7528,317182,64
7529,85549,60
7530,53042,105
7531,90110,95
7532,51349,26
7533,76,95
7534,180819,95
7535,18908,93
7536,16687,67
7537,104931,121
7538,41764,14
7539,15016,95
7540,19936,60
7541,26299,95
7542,333352,64
7543,234862,20
7544,327909,37
7545,13678,92
7546,49098,8
7547,49834,68
7548,8985,71
7549,336669,109
7550,258363,121
7551,19082,104
7552,10760,95
7553,29467,95
7554,84735,95
7555,225499,95
7556,291155,113
7557,82448,92
7558,256561,92
7559,159667,9
7560,27300,95
7561,153161,95
7562,26864,121
7563,31978,95
7564,255160,6
7565,92381,95
7566,134215,31
7567,55152,64
7568,330770,44
7569,366170,104
7570,93116,95
7571,17288,68
7572,360784,95
7573,319092,64
7574,312831,95
7575,222517,33
7576,48838,95
7577,179818,95
7578,191322,95
7579,47144,6
7580,225044,95
7581,216374,95
7582,309879,64
7583,347835,104
7584,10482,64
7585,30366,121
7586,5646,95
7587,248543,81
7588,288710,95
7589,42634,95
7590,235092,64
7591,11799,121
7592,24647,50
7593,9667,95
7594,260030,6
7595,103640,31
7596,10925,95
7597,14449,67
7598,287170,49
7599,17350,121
7600,339403,95
7601,107976,104
7602,4133,95
7603,34326,104
7604,108419,95
7605,322460,64
7606,126250,33
7607,393172,9
7608,321191,106
7609,15472,92
7610,17347,36
7611,95919,73
7612,231216,82
7613,174751,95
7614,13025,95
7615,200511,95
7616,55934,95
7617,9423,95
7618,1165,121
7619,413882,31
7620,102444,9
7621,10137,92
7622,193523,50
7623,85543,69
7624,59249,33
7625,300,121
7626,63665,4
7627,343878,93
7628,268893,95
7629,63717,33
7630,38404,95
7631,35656,95
7632,40252,9
7633,9095,95
7634,177566,95
7635,67314,121
7636,25335,71
7637,337107,121
7638,39311,95
7639,118900,95
7640,169800,95
7641,178755,121
7642,41610,33
7643,74447,95
7644,32657,9
7645,72474,95
7646,27983,95
7647,15261,95
7648,54388,95
7649,42309,9
7650,129383,104
7651,11321,95
7652,19501,95
7653,226140,95
7654,36983,95
7655,43489,95
7656,4146,121
7657,41949,64
7658,115810,60
7659,169343,92
7660,85038,33
7661,43984,1
7662,18937,95
7663,384262,57
7664,8276,92
7665,43114,95
7666,43783,95
7667,148636,95
7668,66247,31
7669,83459,26
7670,231762,107
7671,107682,67
7672,27042,95
7673,124523,95
7674,226188,95
7675,377158,8
7676,164419,71
7677,19968,95
7678,112675,78
7679,15979,31
7680,26152,121
7681,11231,95
7682,14008,95
7683,38950,95
7684,172785,95
7685,24757,92
7686,84626,120
7687,8292,95
7688,41787,95
7689,16436,92
7690,243473,23
7691,39435,95
7692,84993,76
7693,25430,95
7694,8414,95
7695,23544,95
7696,43833,64
7697,101006,121
7698,103590,59
7699,176867,95
7700,11058,95
7701,53870,95
7702,106546,26
7703,71041,92
7704,12618,95
7705,11175,95
7706,1394,28
7707,985,95
7708,1810,95
7709,9968,95
7710,120357,95
7711,238589,95
7712,46261,113
7713,368051,64
7714,5991,92
7715,55505,95
7716,52264,121
7717,99657,92
7718,85959,106
7719,295723,9
7720,28000,95
7721,40085,95
7722,13517,94
7723,113091,95
7724,126947,95
7725,26864,69
7726,13496,95
7727,18209,64
7728,118,113
7729,374473,121
7730,21062,107
7731,9457,9
7732,4012,95
7733,121598,64
7734,106135,95
7735,38055,95
7736,46797,64
7737,36236,33
7738,39957,95
7739,140509,104
7740,334,95
7741,423078,71
7742,1914,92
7743,52713,121
7744,411442,67
7745,228294,113
7746,26261,95
7747,99826,95
7748,53862,95
7749,37098,95
7750,16612,95
7751,352094,95
7752,164419,92
7753,30941,95
7754,32484,95
7755,42669,95
7756,62036,121
7757,30034,95
7758,41211,61
7759,2110,104
7760,314352,92
7761,177190,95
7762,59197,95
7763,54242,95
7764,304372,95
7765,286940,99
7766,20646,104
7767,14452,95
7768,42424,95
7769,296901,68
7770,56971,33
7771,55846,121
7772,153169,95
7773,376501,95
7774,225614,104
7775,34231,95
7776,18334,104
7777,70667,50
7778,86829,121
7779,16358,92
7780,332079,95
7781,39771,95
7782,10694,95
7783,44038,95
7784,33364,95
7785,78210,121
7786,172828,95
7787,27637,92
7788,47911,95
7789,38099,67
7790,42494,95
7791,44282,69
7792,606,95
7793,95919,91
7794,32451,9
7795,441881,31
7796,1294,92
7797,68545,9
7798,2186,95
7799,240334,81
7800,76465,95
7801,55283,31
7802,121662,94
7803,138977,95
7804,72822,121
7805,302036,64
7806,125063,64
7807,13283,95
7808,314388,104
7809,303982,81
7810,57993,95
7811,83754,106
7812,232731,95
7813,29365,95
7814,35639,44
7815,13437,95
7816,51209,95
7817,102362,95
7818,80168,95
7819,127864,60
7820,51371,95
7821,20842,95
7822,169355,95
7823,7237,95
7824,24424,4
7825,13610,95
7826,20443,95
7827,121998,33
7828,259075,33
7829,121539,9
7830,84305,95
7831,52903,71
7832,91076,95
7833,8942,95
7834,47507,121
7835,257537,92
7836,246355,113
7837,237672,31
7838,39130,95
7839,25682,9
7840,88486,33
7841,89287,44
7842,54384,105
7843,39308,64
7844,337876,31
7845,10238,50
7846,363890,95
7847,43903,95
7848,101006,36
7849,8985,16
7850,6163,44
7851,79372,95
7852,65614,26
7853,56744,95
7854,72086,95
7855,6963,92
7856,87123,95
7857,81895,95
7858,63717,26
7859,73257,95
7860,320179,93
7861,14423,95
7862,43379,33
7863,50327,81
7864,26491,64
7865,248087,104
7866,88288,95
7867,9981,95
7868,45772,95
7869,15653,113
7870,126250,93
7871,3024,9
7872,36229,92
7873,50126,9
7874,28062,92
7875,110447,33
7876,113175,95
7877,73215,36
7878,210615,33
7879,333367,121
7880,43045,95
7881,66584,9
7882,348689,106
7883,43645,33
7884,61348,95
7885,35977,95
7886,77439,54
7887,19898,92
7888,59895,95
7889,13486,95
7890,336004,95
7891,267466,106
7892,101998,121
7893,26736,95
7894,233490,95
7895,60568,67
7896,5881,121
7897,157293,31
7898,82237,95
7899,120977,95
7900,35724,95
7901,273202,26
7902,48136,95
7903,25977,95
7904,80410,9
7905,10379,64
7906,116432,16
7907,39101,104
7908,117212,104
7909,27211,68
7910,412103,95
7911,9298,64
7912,66700,33
7913,21181,113
7914,75174,95
7915,24634,95
7916,126889,76
7917,9950,92
7918,312497,95
7919,185289,95
7920,135713,37
7921,47161,121
7922,164331,95
7923,41619,92
7924,42794,95
7925,82631,95
7926,15909,95
7927,409903,26
7928,61581,33
7929,1483,95
7930,39982,95
7931,421741,55
7932,146216,121
7933,16074,67
7934,86979,64
7935,16791,95
7936,102428,60
7937,55544,92
7938,83430,36
7939,69165,95
7940,60759,64
7941,35197,64
7942,75204,9
7943,271007,95
7944,25797,36
7945,14273,95
7946,8985,50
7947,146233,95
7948,40859,81
7949,43828,95
7950,376252,106
7951,29212,95
7952,161073,44
7953,102155,95
7954,341490,50
7955,125344,75
7956,71066,95
7957,55731,95
7958,18897,121
7959,102382,95
7960,20704,95
7961,264269,26
7962,53860,95
7963,660,11
7964,10991,104
7965,13798,50
7966,11633,104
7967,73545,26
7968,493,95
7969,43882,95
7970,9613,64
7971,23857,9
7972,35428,55
7973,10033,9
7974,15321,64
7975,90616,95
7976,41852,95
7977,10703,106
7978,43372,33
7979,11120,95
7980,307696,94
7981,79234,95
7982,335778,95
7983,44414,95
7984,283701,121
7985,45692,95
7986,18917,107
7987,43680,26
7988,25653,106
7989,490,50
7990,8410,92
7991,339408,95
7992,28178,64
7993,84805,95
7994,10897,95
7995,364833,26
7996,12135,44
7997,9902,95
7998,32623,95
7999,237796,92
8000,114348,95
8001,35263,92
8002,399798,95
8003,11838,104
8004,1498,67
8005,214081,121
8006,77625,95
8007,10201,95
8008,377158,50
8009,16232,95
8010,116340,95
8011,163814,95
8012,168259,95
8013,92349,95
8014,143073,26
8015,53179,121
8016,228290,33
8017,278475,68
8018,210068,31
8019,193523,93
8020,82409,81
8021,292033,94
8022,31262,121
8023,214138,10
8024,118195,69
8025,15734,95
8026,9503,64
8027,38807,95
8028,269795,95
8029,322443,95
8030,50916,95
8031,137528,95
8032,60316,64
8033,13516,95
8034,139433,95
8035,354296,26
8036,421741,26
8037,38718,95
8038,138544,95
8039,12479,95
8040,31048,95
8041,361380,95
8042,71825,95
8043,63775,121
8044,11358,95
8045,153541,44
8046,131343,71
8047,33107,121
8048,104528,95
8049,63139,95
8050,109477,60
8051,41733,95
8052,52736,95
8053,48199,37
8054,616,76
8055,8932,121
8056,94225,95
8057,245019,113
8058,2144,95
8059,41097,37
8060,9787,95
8061,25941,64
8062,13061,95
8063,326045,9
8064,43195,33
8065,59051,95
8066,32331,95
8067,43811,95
8068,13652,121
8069,95134,95
8070,242076,11
8071,156603,95
8072,616,95
8073,10440,95
8074,36785,69
8075,37600,36
8076,60899,50
8077,371462,20
8078,6973,95
8079,24837,95
8080,86829,95
8081,4964,95
8082,32390,121
8083,312940,26
8084,47647,67
8085,3036,104
8086,298931,64
8087,298751,95
8088,259358,92
8089,51249,95
8090,337104,121
8091,43775,116
8092,113119,104
8093,352498,95
8094,79593,95
8095,12594,95
8096,44522,33
8097,138222,95
8098,30091,95
8099,28917,95
8100,149870,104
8101,7863,113
8102,140418,64
8103,191312,60
8104,62762,67
8105,47011,33
8106,118490,113
8107,150117,121
8108,54384,121
8109,68444,44
8110,10890,95
8111,48186,9
8112,129533,95
8113,11889,64
8114,43023,95
8115,12650,106
8116,413052,52
8117,419459,95
8118,338312,37
8119,11979,95
8120,31907,95
8121,21132,95
8122,12796,64
8123,35623,92
8124,47324,32
8125,59075,95
8126,40028,95
8127,124633,6
8128,1049,121
8129,55495,71
8130,34838,36
8131,278867,8
8132,95536,121
8133,41831,95
8134,14429,95
8135,77534,26
8136,366696,95
8137,42579,33
8138,115290,95
8139,70368,95
8140,193893,95
8141,187022,121
8142,24081,95
8143,1963,104
8144,25142,26
8145,8342,66
8146,7085,92
8147,41581,26
8148,3870,92
8149,117534,81
8150,72847,95
8151,9286,9
8152,43967,104
8153,25520,92
8154,266568,92
8155,21742,95
8156,15092,95
8157,10053,95
8158,61699,4
8159,415358,31
8160,118451,106
8161,60160,104
8162,49974,93
8163,254918,95
8164,30554,95
8165,38285,33
8166,8325,95
8167,166,121
8168,26510,64
8169,269650,104
8170,84465,95
8171,58587,60
8172,9461,67
8173,208091,95
8174,29372,95
8175,47444,104
8176,32546,60
8177,12528,64
8178,134362,2
8179,288168,9
8180,14881,95
8181,41131,107
8182,76785,95
8183,2454,39
8184,70695,95
8185,327982,26
8186,424643,95
8187,37514,95
8188,355984,95
8189,46436,33
8190,315057,71
8191,75315,95
8192,29698,64
8193,43752,95
8194,28268,104
8195,29952,69
8196,402612,37
8197,100594,71
8198,6935,121
8199,68822,121
8200,18682,95
8201,243940,95
8202,318922,64
8203,12638,92
8204,47489,33
8205,30619,26
8206,8072,33
8207,227257,95
8208,246299,95
8209,289225,95
8210,24163,67
8211,359471,95
8212,74879,66
8213,162437,104
8214,215646,33
8215,196255,95
8216,27904,82
8217,315723,64
8218,111398,104
8219,25633,95
8220,408616,64
8221,99318,95
8222,115905,31
8223,125623,121
8224,14765,121
8225,31276,95
8226,11647,67
8227,58529,37
8228,975,95
8229,301876,20
8230,257344,95
8231,345916,95
8232,1278,121
8233,22398,95
8234,78028,95
8235,9539,121
8236,236737,60
8237,2692,92
8238,43281,121
8239,54166,33
8240,428645,81
8241,163706,121
8242,205943,9
8243,36463,95
8244,17609,93
8245,14210,95
8246,102305,95
8247,39230,104
8248,24479,95
8249,109298,95
8250,254661,95
8251,3686,121
8252,310593,33
8253,148478,71
8254,987,95
8255,189151,104
8256,335509,95
8257,21449,95
8258,57412,95
8259,17606,33
8260,291577,109
8261,409502,95
8262,8144,33
8263,186292,71
8264,15486,33
8265,213681,3
8266,3423,107
8267,14207,95
8268,13551,95
8269,170548,64
8270,11647,91
8271,691,95
8272,106635,95
8273,10476,95
8274,226163,69
8275,21198,121
8276,34838,121
8277,54959,31
8278,121791,65
8279,40817,33
8280,422550,95
8281,3164,95
8282,8915,95
8283,10466,95
8284,37437,95
8285,45527,92
8286,222932,75
8287,2033,95
8288,34138,9
8289,85735,44
8290,293271,121
8291,24452,95
8292,34598,95
8293,34193,95
8294,299780,64
8295,383618,50
8296,101752,104
8297,19688,95
8298,2046,95
8299,32654,67
8300,10354,95
8301,227975,92
8302,85793,104
8303,286789,121
8304,244117,95
8305,135390,50
8306,93862,64
8307,36243,104
8308,149145,121
8309,70086,95
8310,131907,60
8311,30695,31
8312,6591,33
8313,42040,64
8314,33316,64
8315,46567,33
8316,228496,95
8317,70670,57
8318,42453,95
8319,38869,8
8320,52936,121
8321,253263,95
8322,37420,95
8323,85729,26
8324,108726,95
8325,389614,119
8326,13823,13
8327,36245,33
8328,280422,26
8329,128120,43
8330,428687,95
8331,9404,113
8332,39943,95
8333,266285,120
8334,32926,68
8335,18381,9
8336,37609,95
8337,2169,92
8338,1416,106
8339,18094,95
8340,184219,49
8341,83475,26
8342,488,95
8343,11959,95
8344,65089,26
8345,142712,92
8346,795,95
8347,341201,6
8348,377853,121
8349,84105,9
8350,47161,1
8351,83770,64
8352,319073,9
8353,41823,95
8354,53857,95
8355,73565,64
8356,33510,9
8357,40258,121
8358,48495,95
8359,1991,95
8360,84178,95
8361,25241,95
8362,67,121
8363,341895,31
8364,263341,91
8365,10475,121
8366,161795,95
8367,21629,95
8368,71381,26
8369,2613,95
8370,171213,121
8371,44793,9
8372,172890,121
8373,61361,121
8374,1721,33
8375,796,95
8376,83770,121
8377,21348,20
8378,13258,92
8379,406052,95
8380,1539,92
8381,340881,95
8382,79735,95
8383,47112,104
8384,203715,121
8385,61400,31
8386,42532,95
8387,1404,60
8388,140894,36
8389,9102,104
8390,8410,95
8391,19740,95
8392,197624,95
8393,81463,107
8394,103301,26
8395,370687,95
8396,37517,113
8397,8869,113
8398,96552,36
8399,10703,91
8400,45156,95
8401,65496,121
8402,395763,121
8403,21135,121
8404,400552,92
8405,74919,8
8406,39331,8
8407,3309,95
8408,5967,92
8409,24955,50
8410,37731,8
8411,10475,92
8412,76203,64
8413,14430,102
8414,65612,121
8415,27035,95
8416,14829,104
8417,12767,95
8418,35052,64
8419,17003,95
8420,31682,95
8421,47794,121
8422,39992,33
8423,407,92
8424,189,95
8425,49941,92
8426,12279,95
8427,47588,121
8428,38006,64
8429,238302,31
8430,10874,95
8431,18467,95
8432,20544,95
8433,3701,33
8434,10077,92
8435,35337,33
8436,20879,26
8437,27409,60
8438,48791,93
8439,317214,87
8440,52323,95
8441,278939,95
8442,75578,36
8443,77412,95
8444,288413,95
8445,290379,95
8446,85494,95
8447,20430,95
8448,17236,95
8449,5759,95
8450,47186,95
8451,15671,95
8452,12186,95
8453,21968,95
8454,13312,121
8455,296524,67
8456,34449,98
8457,45227,26
8458,76494,95
8459,30366,48
8460,20342,73
8461,5206,121
8462,31380,95
8463,108345,95
8464,268212,121
8465,51104,95
8466,63144,95
8467,326,95
8468,45197,67
8469,63179,33
8470,143005,26
8471,77794,64
8472,39415,121
8473,24632,9
8474,303867,95
8475,111744,92
8476,137491,9
8477,14833,8
8478,334394,95
8479,25551,95
8480,15875,95
8481,78571,95
8482,96107,95
8483,14823,64
8484,213983,102
8485,19731,95
8486,36797,95
8487,11570,95
8488,352094,103
8489,18279,71
8490,12593,95
8491,4134,36
8492,366566,121
8493,1938,95
8494,14072,31
8495,42734,95
8496,222297,121
8497,128412,59
8498,127098,121
8499,13526,121
8500,9914,95
8501,194407,95
8502,457,82
8503,232739,81
8504,51828,64
8505,340103,95
8506,29805,64
8507,196359,95
8508,13834,95
8509,47194,95
8510,38034,67
8511,46592,26
8512,72207,95
8513,293670,106
8514,15179,50
8515,71329,104
8516,145154,95
8517,19096,95
8518,8985,47
8519,10947,95
8520,36211,92
8521,124633,92
8522,190955,95
8523,14945,104
8524,81538,121
8525,11630,95
8526,35564,95
8527,273879,9
8528,29161,33
8529,30780,95
8530,197175,92
8531,57458,92
8532,70027,95
8533,13374,95
8534,11329,95
8535,16410,64
8536,16351,121
8537,204922,64
8538,14882,95
8539,425591,95
8540,211179,33
8541,57311,121
8542,270403,121
8543,215379,94
8544,39048,95
8545,14862,95
8546,6183,92
8547,38883,121
8548,356500,64
8549,179603,95
8550,22256,95
8551,56232,104
8552,169760,113
8553,70736,95
8554,83540,64
8555,24971,33
8556,47715,33
8557,43388,95
8558,164013,26
8559,42132,37
8560,92968,95
8561,25353,121
8562,47065,95
8563,76864,50
8564,264080,95
8565,29263,69
8566,49844,95
8567,86647,107
8568,60853,95
8569,105965,95
8570,9289,95
8571,33015,95
8572,429238,95
8573,14695,92
8574,375199,31
8575,436340,121
8576,11399,33
8577,345925,95
8578,132859,95
8579,82178,95
8580,63838,26
8581,19629,95
8582,420648,69
8583,52452,64
8584,72199,26
8585,114503,95
8586,340961,33
8587,290316,121
8588,58923,95
8589,11591,95
8590,9905,64
8591,38742,95
8592,13380,95
8593,45211,33
8594,64414,121
8595,30361,95
8596,10860,95
8597,109439,95
8598,77650,95
8599,17590,95
8600,284296,95
8601,242310,95
8602,116437,16
8603,293452,95
8604,69619,67
8605,10303,95
8606,133448,64
8607,47201,102
8608,363757,33
8609,237303,95
8610,36047,95
8611,28031,95
8612,146373,95
8613,267481,26
8614,40662,95
8615,147829,95
8616,25499,31
8617,157676,92
8618,709,95
8619,17692,95
8620,78802,95
8621,90086,95
8622,18651,95
8623,9945,95
8624,3638,113
8625,173205,31
8626,436339,105
8627,54559,95
8628,286532,95
8629,56800,121
8630,43849,95
8631,96888,4
8632,248639,95
8633,9577,82
8634,18015,95
8635,83718,95
8636,81538,4
8637,273578,95
8638,81310,95
8639,278348,95
8640,35110,60
8641,14087,104
8642,18919,48
8643,13507,121
8644,35026,69
8645,23207,64
8646,367882,106
8647,14538,67
8648,50079,95
8649,362026,64
8650,75903,9
8651,17203,95
8652,108,121
8653,32690,104
8654,3520,121
8655,4703,95
8656,63717,121
8657,348035,95
8658,37719,95
8659,168616,64
8660,178446,92
8661,10999,95
8662,83588,95
8663,110909,60
8664,22267,95
8665,42460,4
8666,343173,64
8667,20766,95
8668,34723,95
8669,287391,92
8670,28238,64
8671,110148,95
8672,15387,48
8673,22076,95
8674,37438,31
8675,16124,76
8676,48787,92
8677,19957,95
8678,9343,92
8679,65156,95
8680,18919,64
8681,9959,95
8682,52556,68
8683,45726,95
8684,31672,33
8685,9827,95
8686,36140,121
8687,20432,95
8688,335897,107
8689,41171,95
8690,25834,64
8691,303636,92
8692,337104,102
8693,84340,95
8694,4820,95
8695,35052,94
8696,255948,104
8697,121401,95
8698,45120,95
8699,14531,64
8700,103689,36
8701,23155,104
8702,55922,9
8703,28340,95
8704,110160,121
8705,14286,9
8706,24424,92
8707,844,121
8708,46883,95
8709,207270,64
8710,42996,95
8711,125490,9
8712,83770,81
8713,21893,121
8714,85265,75
8715,158483,104
8716,77459,121
8717,414173,95
8718,11719,33
8719,38765,95
8720,255343,121
8721,221234,119
8722,37213,104
8723,25074,67
8724,408024,121
8725,25330,95
8726,71329,92
8727,30411,95
8728,311324,113
8729,16652,92
8730,173205,95
8731,13794,95
8732,325690,33
8733,83831,64
8734,415633,95
8735,38916,95
8736,36246,104
8737,47504,95
8738,266373,95
8739,71114,69
8740,37181,121
8741,121036,73
8742,18899,67
8743,87759,26
8744,983,95
8745,82501,8
8746,19812,93
8747,34899,83
8748,868,120
8749,382591,121
8750,26116,95
8751,295581,9
8752,130717,95
8753,93828,64
8754,143380,26
8755,53210,95
8756,343934,95
8757,52864,95
8758,116232,95
8759,50318,33
8760,142528,107
8761,49837,113
8762,82341,33
8763,62488,95
8764,49009,35
8765,348315,36
8766,9472,92
8767,19819,95
8768,397717,95
8769,12182,95
8770,5494,92
8771,11450,95
8772,77185,26
8773,44415,95
8774,2976,95
