id,Movie,Genre
15485,315837,28
15486,25501,80
15487,98566,878
15488,13610,10751
15489,10671,18
15490,86497,35
15491,36929,35
15492,60086,53
15493,16873,878
15494,36299,35
15495,29067,18
15496,330333,10749
15497,277778,878
15498,133953,878
15499,106739,99
15500,294483,53
15501,488,10752
15502,54662,18
15503,120077,10751
15504,348025,18
15505,295058,18
15506,74689,18
15507,134308,9648
15508,29938,27
15509,209556,18
15510,179154,18
15511,301566,35
15512,284250,18
15513,31428,53
15514,172475,12
15515,416635,35
15516,79599,10751
15517,83114,36
15518,313074,28
15519,154,28
15520,50166,37
15521,45133,18
15522,86825,27
15523,47794,9648
15524,32158,10749
15525,3870,10749
15526,36432,99
15527,24795,10751
15528,7459,878
15529,50725,18
15530,1637,28
15531,18898,35
15532,58905,12
15533,35392,18
15534,381073,18
15535,11472,35
15536,91259,10769
15537,9914,53
15538,10070,27
15539,5590,14
15540,380058,35
15541,16374,10752
15542,60965,9648
15543,10333,10749
15544,7972,80
15545,196027,9648
15546,42402,28
15547,99324,18
15548,214641,14
15549,54093,18
15550,19606,18
15551,409447,10402
15552,320181,878
15553,357106,14
15554,37100,35
15555,103713,99
15556,39992,27
15557,17287,35
15558,5482,53
15559,19050,35
15560,21525,10402
15561,159638,35
15562,202215,35
15563,332936,53
15564,29572,10402
15565,77825,35
15566,260310,12
15567,578,12
15568,39127,53
15569,188161,37
15570,108222,10749
15571,78705,10769
15572,15356,27
15573,8965,28
15574,365222,28
15575,42499,27
15576,43976,10769
15577,365544,10752
15578,198795,18
15579,356191,18
15580,71700,18
15581,17240,27
15582,447236,12
15583,4279,35
15584,19629,35
15585,284053,878
15586,224944,27
15587,240881,53
15588,262454,18
15589,17483,28
15590,79382,18
15591,7299,878
15592,71670,27
15593,65771,18
15594,43388,28
15595,299828,10749
15596,43809,10402
15597,24675,878
15598,20110,99
15599,91076,18
15600,26469,35
15601,32093,37
15602,47980,18
15603,215373,53
15604,18711,18
15605,44626,10749
15606,24926,16
15607,142746,10402
15608,297466,18
15609,176867,37
15610,33481,80
15611,88018,16
15612,97618,28
15613,10208,35
15614,11983,28
15615,53851,10749
15616,3554,10749
15617,114333,18
15618,146,12
15619,10409,18
15620,42123,36
15621,46436,80
15622,169760,99
15623,105077,28
15624,10869,10749
15625,16092,27
15626,183039,10749
15627,9841,53
15628,1904,36
15629,742,18
15630,58903,878
15631,27622,53
15632,45019,18
15633,10937,35
15634,245158,99
15635,34935,35
15636,92389,18
15637,50079,18
15638,157293,18
15639,165095,35
15640,47462,35
15641,365065,18
15642,18899,28
15643,38749,18
15644,17111,14
15645,34019,18
15646,40120,35
15647,253235,18
15648,431244,18
15649,179603,18
15650,80389,53
15651,11933,35
15652,62967,35
15653,10603,10749
15654,98250,28
15655,48287,18
15656,280674,99
15657,4413,18
15658,47211,18
15659,19823,18
15660,12079,35
15661,72251,10770
15662,54243,28
15663,110980,10749
15664,53256,18
15665,31377,28
15666,52034,878
15667,127144,27
15668,308639,35
15669,16174,14
15670,19715,14
15671,369054,10751
15672,90231,27
15673,41035,27
15674,8965,878
15675,36658,53
15676,10550,28
15677,75778,10749
15678,25468,35
15679,29259,18
15680,4140,99
15681,162006,28
15682,364324,12
15683,47493,18
15684,236808,53
15685,9483,35
15686,42532,27
15687,229134,36
15688,43809,10749
15689,140887,12
15690,39219,35
15691,294272,12
15692,110598,18
15693,46930,18
15694,257574,18
15695,47900,35
15696,24810,9648
15697,373514,10770
15698,20644,35
15699,41505,27
15700,43967,35
15701,169881,36
15702,201,12
15703,10071,35
15704,10077,12
15705,315664,35
15706,201581,18
15707,5965,28
15708,125673,37
15709,64627,878
15710,42683,80
15711,257345,53
15712,117534,35
15713,94663,18
15714,24440,99
15715,47065,12
15716,37939,10769
15717,354979,53
15718,390880,35
15719,52454,28
15720,377362,27
15721,234155,99
15722,1271,28
15723,42168,18
15724,12279,878
15725,43571,10749
15726,107682,10749
15727,91459,99
15728,16077,53
15729,345069,35
15730,21208,53
15731,175822,80
15732,1963,10749
15733,43880,12
15734,1586,9648
15735,53931,18
15736,5123,10402
15737,98349,18
15738,50181,18
15739,78177,10749
15740,21905,10769
15741,31665,37
15742,103073,18
15743,15050,53
15744,17744,10752
15745,280477,35
15746,37817,35
15747,85435,35
15748,142061,28
15749,323674,18
15750,82911,18
15751,508,10749
15752,18935,35
15753,41497,28
15754,36229,18
15755,66756,10769
15756,397365,53
15757,18763,18
15758,29151,35
15759,42706,12
15760,33228,9648
15761,10610,14
15762,4982,80
15763,11645,28
15764,4923,53
15765,57412,10749
15766,241927,27
15767,338676,18
15768,85052,18
15769,95140,28
15770,18290,53
15771,80592,37
15772,54988,99
15773,119172,878
15774,66894,35
15775,12453,35
15776,63441,28
15777,277713,18
15778,20242,9648
15779,36264,10752
15780,86768,53
15781,13526,80
15782,22279,18
15783,77165,28
15784,85735,35
15785,24634,18
15786,319924,35
15787,132332,18
15788,38772,18
15789,27777,80
15790,31150,27
15791,76494,18
15792,39308,12
15793,11377,9648
15794,57278,10769
15795,39101,16
15796,51619,10752
15797,26264,12
15798,443319,9648
15799,45807,10749
15800,330459,878
15801,69775,18
15802,112044,18
15803,47914,27
15804,9953,18
15805,10491,9648
15806,139159,10749
15807,96133,37
15808,38770,35
15809,40826,18
15810,287903,35
15811,105384,80
15812,417936,35
15813,140231,18
15814,29204,10402
15815,410774,10751
15816,30449,27
15817,1859,35
15818,41121,10769
15819,10299,27
15820,26796,10402
15821,27042,878
15822,41522,28
15823,44680,35
15824,34944,36
15825,28736,10751
15826,14357,18
15827,28433,18
15828,16432,28
15829,19042,16
15830,158015,27
15831,47863,10402
15832,32526,80
15833,182129,10749
15834,28656,27
15835,86252,53
15836,376252,35
15837,59962,10749
15838,10837,12
15839,9659,878
15840,2300,18
15841,47065,14
15842,24986,35
15843,22314,53
15844,64328,10402
15845,407887,10752
15846,38625,10752
15847,4938,37
15848,5206,35
15849,302802,18
15850,49365,27
15851,15734,10402
15852,52183,10749
15853,9870,35
15854,285733,16
15855,49018,53
15856,30996,9648
15857,209263,10749
15858,162877,18
15859,1369,12
15860,935,18
15861,47171,18
15862,384737,80
15863,57100,53
15864,80320,37
15865,138535,99
15866,320181,18
15867,77950,10751
15868,115712,18
15869,83785,18
15870,50032,18
15871,14400,12
15872,55846,53
15873,817,878
15874,126250,10749
15875,33134,53
15876,177043,18
15877,76097,18
15878,214756,35
15879,10801,35
15880,78464,10769
15881,38027,36
15882,388243,27
15883,157,28
15884,11521,18
15885,210052,18
15886,134201,28
15887,24883,10751
15888,206183,53
15889,222220,18
15890,28820,28
15891,35543,9648
15892,28433,80
15893,173443,36
15894,29787,53
15895,31922,28
15896,336271,27
15897,11422,28
15898,395982,27
15899,54559,35
15900,29116,18
15901,140276,10752
15902,56800,80
15903,430156,99
15904,77137,35
15905,428398,12
15906,2757,80
15907,88953,27
15908,99579,36
15909,29510,35
15910,37609,35
15911,43833,53
15912,45990,35
15913,38326,18
15914,12561,28
15915,65674,28
15916,4551,80
15917,99767,10749
15918,14522,28
15919,463800,10752
15920,94204,53
15921,134480,35
15922,169794,18
15923,89492,35
15924,279608,14
15925,43915,28
15926,159469,10749
15927,12638,53
15928,96936,18
15929,88953,9648
15930,45527,27
15931,58013,35
15932,23452,16
15933,635,27
15934,96147,10769
15935,233208,53
15936,11983,10749
15937,210408,10749
15938,10865,10751
15939,34838,10749
15940,238781,18
15941,63736,878
15942,10003,878
15943,82279,10751
15944,35381,28
15945,15765,10402
15946,347979,35
15947,75578,10751
15948,21052,18
15949,39875,27
15950,300187,35
15951,18133,18
15952,169009,10751
15953,120872,18
15954,9543,14
15955,17577,878
15956,356483,53
15957,365065,878
15958,12236,28
15959,279096,35
15960,52360,36
15961,60173,53
15962,168496,10749
15963,12169,18
15964,64454,878
15965,147829,37
15966,39414,18
15967,13493,10751
15968,295273,18
15969,353595,12
15970,34280,35
15971,57749,9648
15972,65066,35
15973,10134,878
15974,25973,10749
15975,15584,80
15976,16661,35
15977,320589,10402
15978,33784,27
15979,352094,80
15980,148284,35
15981,186268,35
15982,16460,35
15983,84104,27
15984,48250,35
15985,163376,35
15986,8414,18
15987,226672,28
15988,29717,10751
15989,171213,18
15990,46184,80
15991,55604,18
15992,30361,53
15993,15489,10751
15994,68637,35
15995,65211,53
15996,12135,27
15997,272892,10749
15998,61578,10749
15999,10119,35
16000,46697,99
16001,400,18
16002,85429,10769
16003,133575,18
16004,15260,99
16005,9087,10749
16006,83599,10749
16007,20242,28
16008,91259,18
16009,53648,18
16010,271185,9648
16011,290714,53
16012,70815,35
16013,28120,53
16014,236737,35
16015,54898,10749
16016,266044,18
16017,220154,16
16018,13934,10751
16019,85023,27
16020,347328,35
16021,250535,35
16022,315872,18
16023,43754,53
16024,23515,27
16025,42542,878
16026,1640,18
16027,47748,99
16028,15850,18
16029,120129,18
16030,44415,18
16031,22093,10769
16032,50512,10749
16033,45665,10751
16034,1589,10402
16035,311324,14
16036,27681,14
16037,59408,18
16038,71114,10769
16039,9385,10751
16040,406992,35
16041,53064,16
16042,14430,18
16043,190341,10749
16044,56937,27
16045,52914,35
16046,24589,10751
16047,217057,16
16048,267506,28
16049,43113,27
16050,420481,10749
16051,317144,18
16052,102155,10752
16053,294690,18
16054,59349,18
16055,116318,14
16056,118943,35
16057,99846,28
16058,84305,35
16059,37108,14
16060,47906,18
16061,38274,35
16062,73241,99
16063,37454,80
16064,403867,10749
16065,172457,27
16066,438643,10751
16067,209921,35
16068,346106,35
16069,325428,18
16070,57100,27
16071,82626,18
16072,17744,53
16073,91628,35
16074,373977,53
16075,20357,53
16076,61341,28
16077,61168,10749
16078,24154,16
16079,26891,9648
16080,37936,53
16081,10874,35
16082,12182,10749
16083,305455,35
16084,47410,12
16085,20381,53
16086,82,53
16087,27432,18
16088,352036,35
16089,357441,35
16090,54318,14
16091,329805,18
16092,20645,35
16093,26119,28
16094,70586,80
16095,102256,14
16096,46773,35
16097,22504,16
16098,61984,878
16099,47647,10769
16100,47942,18
16101,29787,18
16102,43880,10749
16103,60678,18
16104,1498,28
16105,174751,37
16106,20421,14
16107,237,10749
16108,17495,18
16109,109472,53
16110,28261,27
16111,84337,10749
16112,18971,18
16113,425961,18
16114,50079,10749
16115,8588,36
16116,43846,35
16117,37813,27
16118,313074,12
16119,29352,14
16120,418437,18
16121,166262,35
16122,181533,10751
16123,6977,18
16124,16005,36
16125,73247,10751
16126,82622,10749
16127,11704,10751
16128,10204,12
16129,321528,16
16130,55638,10751
16131,245268,18
16132,345069,53
16133,35564,35
16134,65280,10749
16135,72655,80
16136,177358,35
16137,111017,18
16138,167583,80
16139,381255,18
16140,21282,10751
16141,25716,53
16142,42309,27
16143,251555,35
16144,3682,18
16145,238749,35
16146,55420,878
16147,144183,10770
16148,68193,53
16149,104528,27
16150,43778,35
16151,12122,878
16152,43083,35
16153,287,35
16154,68634,18
16155,367492,10749
16156,297762,28
16157,37211,16
16158,229594,53
16159,10145,878
16160,1995,14
16161,111479,10402
16162,411221,10751
16163,79113,35
16164,15144,35
16165,69352,18
16166,11475,35
16167,9396,35
16168,41497,10752
16169,9297,16
16170,13681,18
16171,5155,18
16172,16314,28
16173,60307,35
16174,355890,18
16175,122271,35
16176,333385,28
16177,45533,18
16178,285733,10751
16179,2565,878
16180,30366,12
16181,43504,10752
16182,13383,18
16183,52109,35
16184,13550,27
16185,73969,35
16186,27145,35
16187,44470,35
16188,43984,10769
16189,16791,14
16190,338,10749
16191,38221,878
16192,42123,12
16193,37329,18
16194,10534,18
16195,29610,35
16196,4986,35
16197,37813,53
16198,41969,18
16199,186991,10749
16200,1810,36
16201,26761,10749
16202,65545,18
16203,82134,35
16204,262522,53
16205,52452,80
16206,125249,28
16207,64944,53
16208,176867,12
16209,45512,28
16210,24886,12
16211,71191,35
16212,177697,18
16213,312221,18
16214,11449,53
16215,396330,28
16216,844,14
16217,89445,14
16218,42706,37
16219,15764,18
16220,52705,18
16221,86186,10770
16222,14215,18
16223,90086,28
16224,13836,28
16225,43903,10402
16226,70772,10751
16227,44123,35
16228,73257,14
16229,112655,18
16230,124071,99
16231,183825,37
16232,46931,18
16233,331962,53
16234,290365,18
16235,365222,36
16236,1817,53
16237,257331,10751
16238,14609,28
16239,69075,12
16240,10747,37
16241,53949,27
16242,85544,18
16243,76211,35
16244,10776,10402
16245,65509,18
16246,153541,35
16247,303867,16
16248,12525,53
16249,46247,12
16250,222619,14
16251,70133,28
16252,67102,878
16253,130739,18
16254,31586,14
16255,31921,35
16256,199644,18
16257,16314,10751
16258,79701,16
16259,1382,35
16260,9428,35
16261,47329,18
16262,257450,27
16263,15875,10749
16264,2989,12
16265,64456,18
16266,260310,35
16267,125764,10769
16268,29568,18
16269,282762,10749
16270,119010,99
16271,23750,18
16272,5279,9648
16273,126323,53
16274,73353,99
16275,45215,9648
16276,35435,16
16277,282963,10751
16278,37003,10402
16279,71133,35
16280,38034,10769
16281,90590,28
16282,360606,35
16283,64191,10770
16284,4191,80
16285,79593,53
16286,209244,35
16287,43000,10752
16288,28044,80
16289,10458,53
16290,30289,12
16291,29829,80
16292,206647,80
16293,44593,18
16294,49950,27
16295,76609,18
16296,144475,80
16297,53685,10749
16298,29398,878
16299,16390,10751
16300,86252,28
16301,68247,12
16302,34512,99
16303,56906,53
16304,32067,18
16305,42179,18
16306,120872,16
16307,116894,9648
16308,125409,18
16309,11584,35
16310,49609,10749
16311,126934,18
16312,15873,36
16313,140470,53
16314,51144,18
16315,257534,35
16316,97683,18
16317,25659,18
16318,403593,10749
16319,337789,35
16320,88005,878
16321,36868,10751
16322,47921,18
16323,92309,28
16324,1561,18
16325,85844,10749
16326,228028,35
16327,10973,878
16328,210940,35
16329,43131,35
16330,120605,28
16331,48375,35
16332,1659,35
16333,40258,35
16334,18375,10749
16335,117506,80
16336,86321,99
16337,73554,27
16338,3423,18
16339,58646,10749
16340,31003,28
16341,53701,10769
16342,63568,10749
16343,260584,18
16344,70586,18
16345,1377,10751
16346,48836,53
16347,43817,18
16348,463800,878
16349,336050,53
16350,42293,35
16351,289225,9648
16352,47212,18
16353,302960,12
16354,254435,12
16355,18682,10402
16356,43645,10749
16357,12255,18
16358,403570,10751
16359,39130,35
16360,50108,14
16361,347258,878
16362,16137,10749
16363,259292,35
16364,136087,878
16365,86829,10402
16366,3057,27
16367,25006,80
16368,125842,18
16369,28304,10749
16370,285848,18
16371,48180,878
16372,36373,18
16373,38987,878
16374,41852,18
16375,52991,18
16376,2669,28
16377,9756,18
16378,18290,10749
16379,19017,28
16380,9840,10769
16381,20424,878
16382,322455,99
16383,181456,10749
16384,128396,10752
16385,463800,28
16386,32143,37
16387,39310,18
16388,325712,53
16389,18598,35
16390,14041,12
16391,10238,18
16392,339527,9648
16393,300690,18
16394,55236,10752
16395,21554,10402
16396,410259,18
16397,10484,35
16398,41831,18
16399,131689,53
16400,35907,28
16401,10665,27
16402,77664,878
16403,358353,10751
16404,90056,16
16405,258353,18
16406,57209,10749
16407,11576,80
16408,16281,27
16409,342472,10749
16410,43149,28
16411,76341,878
16412,42457,35
16413,13576,10402
16414,293092,35
16415,20174,80
16416,31018,99
16417,202239,80
16418,1850,18
16419,30,16
16420,954,12
16421,57701,35
16422,414632,35
16423,183258,53
16424,46563,18
16425,79234,35
16426,48852,80
16427,197,18
16428,114872,18
16429,47238,18
16430,70587,35
16431,41380,12
16432,27472,12
16433,71381,10749
16434,323673,10770
16435,128311,27
16436,29979,53
16437,244575,16
16438,14752,18
16439,14931,28
16440,26581,12
16441,79779,14
16442,184363,99
16443,16374,18
16444,97630,18
16445,34334,18
16446,107445,35
16447,40693,10402
16448,60994,10749
16449,6977,80
16450,139455,35
16451,345888,27
16452,139563,35
16453,27105,28
16454,41970,18
16455,19350,12
16456,298522,35
16457,44458,18
16458,17139,10769
16459,337758,53
16460,126550,37
16461,234862,10751
16462,82481,35
16463,57918,35
16464,185158,99
16465,15909,35
16466,187219,18
16467,279543,10749
16468,16432,53
16469,115223,10751
16470,244201,10749
16471,122192,28
16472,28484,37
16473,127424,14
16474,73194,10749
16475,44751,28
16476,153397,10749
16477,74629,35
16478,72847,53
16479,14770,10402
16480,75204,14
16481,44510,28
16482,52850,10751
16483,11101,18
16484,52728,12
16485,126415,28
16486,1049,9648
16487,341559,18
16488,82767,35
16489,309929,10752
16490,9438,10751
16491,54107,10751
16492,34204,10770
16493,104041,10770
16494,24986,18
16495,37438,12
16496,2047,53
16497,10265,18
16498,201,878
16499,29260,80
16500,30669,53
16501,42640,12
16502,13072,53
16503,133160,10749
16504,21619,27
16505,11561,35
16506,83785,80
16507,183015,28
16508,10409,10749
16509,64454,18
16510,8388,35
16511,102382,28
16512,39800,35
16513,104232,35
16514,3716,10749
16515,381645,28
16516,38766,10752
16517,16843,27
16518,376047,10749
16519,228205,18
16520,203819,18
16521,63838,10749
16522,11907,35
16523,53851,18
16524,39462,878
16525,27351,878
16526,31890,10752
16527,42123,18
16528,410774,10770
16529,12089,35
16530,1813,53
16531,10992,10751
16532,17962,18
16533,29372,36
16534,16371,27
16535,300155,10749
16536,32932,18
16537,4520,53
16538,35689,53
16539,76543,18
16540,92251,10749
16541,121923,18
16542,32451,99
16543,238985,18
16544,36243,28
16545,27549,878
16546,8382,12
16547,47011,10769
16548,76333,878
16549,3701,53
16550,323675,28
16551,82191,10751
16552,10467,35
16553,84449,18
16554,137145,27
16555,137182,18
16556,53217,35
16557,61813,53
16558,1381,18
16559,41996,36
16560,293670,9648
16561,45227,10749
16562,94348,9648
16563,86369,35
16564,42188,878
16565,70575,27
16566,42023,18
16567,125990,18
16568,215740,18
16569,14430,80
16570,174611,18
16571,53857,35
16572,1595,10752
16573,266782,35
16574,300424,10751
16575,128081,18
16576,226001,14
16577,10867,18
16578,27629,10402
16579,796,10749
16580,135286,35
16581,75101,27
16582,58051,10749
16583,333385,10749
16584,270650,35
16585,274504,28
16586,62775,18
16587,66247,18
16588,121003,35
16589,26955,18
16590,314285,10751
16591,51275,10752
16592,39779,18
16593,43894,18
16594,285,28
16595,234862,35
16596,206514,18
16597,17467,53
16598,246403,27
16599,31665,28
16600,2463,80
16601,58790,27
16602,183662,53
16603,9308,35
16604,26961,27
16605,130593,10402
16606,19108,53
16607,377516,18
16608,161620,28
16609,5333,18
16610,10829,35
16611,810,14
16612,21968,28
16613,284362,99
16614,16320,53
16615,301228,878
16616,296313,18
16617,24235,99
16618,10596,12
16619,52713,35
16620,155397,28
16621,130507,18
16622,289191,53
16623,13739,35
16624,64882,18
16625,21959,10769
16626,107104,878
16627,218351,10402
16628,13954,27
16629,100791,14
16630,30554,27
16631,29695,27
16632,292262,99
16633,246917,53
16634,48770,18
16635,22910,18
16636,80545,35
16637,38772,35
16638,126415,10749
16639,75745,10749
16640,239798,18
16641,580,53
16642,11688,12
16643,887,10749
16644,427680,10749
16645,71905,28
16646,55433,35
16647,166610,35
16648,407448,18
16649,41703,35
16650,28304,37
16651,15805,28
16652,811,878
16653,40085,18
16654,288130,99
16655,91181,9648
16656,14907,53
16657,222858,53
16658,403450,10752
16659,2966,28
16660,19676,18
16661,120729,10770
16662,31522,10749
16663,262338,28
16664,25005,18
16665,343284,35
16666,25855,53
16667,174162,18
16668,31445,10749
16669,76011,18
16670,46010,35
16671,18729,37
16672,61533,53
16673,11422,18
16674,17956,18
16675,43119,28
16676,116340,18
16677,8410,878
16678,30640,27
16679,52696,18
16680,81600,10769
16681,11534,18
16682,18776,28
16683,81225,99
16684,17003,18
16685,422603,10749
16686,41805,53
16687,244316,53
16688,73600,10749
16689,31915,878
16690,20648,10749
16691,15602,35
16692,19336,10769
16693,40688,16
16694,72460,35
16695,17009,35
16696,29299,28
16697,1273,10751
16698,99329,35
16699,74822,80
16700,178446,10752
16701,21379,28
16702,261538,35
16703,12309,35
16704,270007,18
16705,11084,35
16706,19661,9648
16707,16806,28
16708,18190,53
16709,20164,28
16710,22259,16
16711,278475,10749
16712,47459,18
16713,70581,53
16714,40879,18
16715,48376,35
16716,324150,80
16717,11046,12
16718,37189,35
16719,43759,18
16720,206563,80
16721,49230,53
16722,71496,14
16723,27970,18
16724,33344,35
16725,348689,18
16726,14242,99
16727,44115,53
16728,324150,18
16729,29144,35
16730,87827,18
16731,381691,18
16732,223497,10749
16733,58411,27
16734,43775,18
16735,38202,28
16736,5928,35
16737,69152,878
16738,315723,28
16739,41805,9648
16740,16080,27
16741,436339,18
16742,14164,28
16743,375599,28
16744,35381,53
16745,33135,53
16746,39284,18
16747,11645,36
16748,88953,53
16749,39978,35
16750,31167,53
16751,54287,53
16752,8383,80
16753,12912,18
16754,11643,10749
16755,29082,80
16756,17009,10751
16757,38769,18
16758,9070,10751
16759,197057,35
16760,42448,35
16761,16666,10752
16762,157343,35
16763,81120,18
16764,34127,14
16765,213681,28
16766,11848,16
16767,11839,10751
16768,54102,36
16769,146,10749
16770,72962,10751
16771,192675,18
16772,29365,80
16773,1628,18
16774,446345,35
16775,6933,27
16776,429200,80
16777,6,28
16778,116303,35
16779,38048,37
16780,49522,35
16781,314011,18
16782,337958,18
16783,120212,10769
16784,65035,10749
16785,49597,12
16786,11887,18
16787,14372,53
16788,2998,18
16789,4887,18
16790,1361,10751
16791,45527,9648
16792,11376,53
16793,13346,10749
16794,11706,10752
16795,332827,10751
16796,332806,99
16797,37910,878
16798,14977,27
16799,9827,27
16800,13042,10751
16801,24578,10749
16802,44801,28
16803,11607,53
16804,27351,27
16805,41963,18
16806,43368,37
16807,34774,18
16808,72823,18
16809,52556,18
16810,22476,27
16811,143946,18
16812,396643,12
16813,141,18
16814,47638,10751
16815,28805,28
16816,128842,18
16817,109391,18
16818,2666,9648
16819,47812,10749
16820,139244,27
16821,25834,27
16822,99545,27
16823,33357,18
16824,25520,18
16825,136466,10749
16826,26173,53
16827,273106,14
16828,19238,35
16829,245536,16
16830,43016,35
16831,61314,35
16832,37789,878
16833,82495,10769
16834,29161,27
16835,18440,27
16836,1689,36
16837,48609,35
16838,24062,35
16839,1574,10402
16840,82626,10751
16841,44869,18
16842,420703,35
16843,106131,35
16844,59981,10402
16845,28110,28
16846,63578,35
16847,8942,18
16848,37665,35
16849,16176,10751
16850,57811,53
16851,75066,18
16852,107976,53
16853,25653,18
16854,188836,28
16855,29835,9648
16856,44874,10751
16857,139159,18
16858,140846,10402
16859,104697,35
16860,82654,10749
16861,295314,18
16862,115276,53
16863,4580,18
16864,10847,53
16865,14983,27
16866,24792,99
16867,15749,27
16868,36672,18
16869,16174,10751
16870,343972,37
16871,10178,18
16872,92737,53
16873,43783,35
16874,310568,18
16875,60759,18
16876,103731,18
16877,215646,35
16878,11227,10749
16879,18585,35
16880,382995,10751
16881,36634,80
16882,10750,53
16883,28847,27
16884,11897,37
16885,46592,18
16886,13383,14
16887,109614,18
16888,69784,18
16889,32588,35
16890,11537,35
16891,21352,10751
16892,5559,10751
16893,53064,27
16894,15981,878
16895,438137,99
16896,70500,878
16897,449131,18
16898,62527,35
16899,834,878
16900,2180,18
16901,14073,10749
16902,37437,28
16903,285860,35
16904,258751,10749
16905,254575,28
16906,185460,27
16907,44434,18
16908,268735,10770
16909,26123,35
16910,369885,53
16911,92384,10769
16912,90634,18
16913,13807,80
16914,358353,10770
16915,198176,18
16916,404567,12
16917,84105,18
16918,43700,37
16919,87587,10749
16920,301325,18
16921,40998,10752
16922,10803,28
16923,76333,10769
16924,40998,18
16925,20003,80
16926,34223,27
16927,107811,35
16928,214910,28
16929,7088,35
16930,43828,37
16931,62688,28
16932,117251,53
16933,10219,10749
16934,341895,10749
16935,14874,18
16936,72638,28
16937,20493,10749
16938,15379,53
16939,387999,35
16940,39356,18
16941,351065,35
16942,59115,878
16943,1630,18
16944,19506,28
16945,63449,35
16946,76821,18
16947,24440,28
16948,83562,35
16949,76268,18
16950,20301,10749
16951,318224,99
16952,290316,18
16953,70981,9648
16954,148284,18
16955,7088,18
16956,289190,27
16957,101783,10769
16958,2135,12
16959,72421,18
16960,147722,18
16961,167330,80
16962,1950,18
16963,104700,14
16964,77650,18
16965,259728,36
16966,291336,27
16967,130925,35
16968,79599,16
16969,122698,18
16970,63376,35
16971,30307,27
16972,54318,12
16973,167556,80
16974,53064,18
16975,54198,18
16976,21132,80
16977,156981,27
16978,112130,18
16979,5767,18
16980,80320,18
16981,20983,18
16982,44208,10749
16983,35032,10402
16984,11215,35
16985,47226,10402
16986,35683,53
16987,10440,9648
16988,115810,10402
16989,41764,10749
16990,16791,18
16991,9882,18
16992,31372,28
16993,13437,28
16994,36129,12
16995,20075,35
16996,51371,18
16997,62775,35
16998,259075,28
16999,285858,18
17000,13017,18
17001,85429,35
17002,3638,35
17003,429838,53
17004,44631,28
17005,300,18
17006,29161,53
17007,38732,37
17008,81477,878
17009,118490,12
17010,11104,35
17011,58905,36
17012,36811,18
17013,24023,28
17014,69428,10749
17015,32532,18
17016,29872,10402
17017,10643,878
17018,172897,35
17019,29076,10749
17020,14695,18
17021,31597,9648
17022,16249,14
17023,12237,99
17024,16281,35
17025,38437,9648
17026,80316,10749
17027,59118,80
17028,126319,16
17029,35139,80
17030,8669,35
17031,61541,10749
17032,291164,80
17033,284306,18
17034,37609,10402
17035,796,18
17036,29272,10769
17037,384450,27
17038,207402,35
17039,36253,10749
17040,95536,10752
17041,31128,18
17042,10847,12
17043,74430,18
17044,10724,28
17045,68192,35
17046,69727,80
17047,207699,80
17048,365753,10751
17049,37633,18
17050,107682,18
17051,45303,53
17052,69903,18
17053,92465,35
17054,325205,18
17055,30675,16
17056,223551,35
17057,260528,10752
17058,39334,18
17059,97632,878
17060,44877,28
17061,73554,53
17062,56853,36
17063,12128,27
17064,2047,80
17065,27886,27
17066,42288,53
17067,779,18
17068,81274,10770
17069,38134,10402
17070,322148,27
17071,25143,36
17072,70247,878
17073,20312,35
17074,151911,18
17075,89116,10749
17076,108789,37
17077,3587,35
17078,376538,28
17079,31450,18
17080,11185,80
17081,13576,99
17082,119893,18
17083,10568,10752
17084,43571,35
17085,325555,18
17086,37700,35
17087,319999,18
17088,198663,28
17089,27866,35
17090,68202,35
17091,74510,99
17092,17306,878
17093,34216,28
17094,41823,10749
17095,11704,14
17096,107262,80
17097,65134,37
17098,48243,10752
17099,49508,80
17100,301729,14
17101,53689,35
17102,58467,10749
17103,60813,878
17104,224885,18
17105,289923,27
17106,40127,10769
17107,8211,35
17108,742,10749
17109,42329,14
17110,5608,14
17111,308529,28
17112,10145,18
17113,229594,28
17114,288503,9648
17115,37865,27
17116,560,53
17117,105763,10769
17118,26422,18
17119,33091,18
17120,134350,35
17121,37292,37
17122,51290,35
17123,13225,16
17124,21525,99
17125,253192,35
17126,101852,53
17127,292062,80
17128,141643,18
17129,10805,10749
17130,137193,16
17131,35428,35
17132,19760,10749
17133,32868,18
17134,19335,80
17135,21566,18
17136,26823,10749
17137,168022,18
17138,108391,53
17139,2033,18
17140,71393,18
17141,12220,10749
17142,97206,9648
17143,61168,10770
17144,107073,18
17145,18977,12
17146,255160,35
17147,301224,53
17148,254193,53
17149,317720,18
17150,64167,18
17151,24559,878
17152,213842,53
17153,101915,18
17154,62764,12
17155,374618,27
17156,437122,18
17157,11593,18
17158,252916,35
17159,31372,12
17160,75892,10749
17161,31380,10749
17162,14353,878
17163,180299,28
17164,21567,18
17165,111470,37
17166,11692,28
17167,363841,18
17168,1443,18
17169,14489,10751
17170,216153,18
17171,62392,10749
17172,336011,18
17173,188507,878
17174,84479,18
17175,19676,35
17176,1579,28
17177,17282,28
17178,57278,878
17179,32093,10749
17180,227462,16
17181,51044,10749
17182,334557,80
17183,38325,18
17184,370178,27
17185,76411,10402
17186,60599,18
17187,15356,80
17188,406052,27
17189,339152,99
17190,55663,878
17191,24363,35
17192,160160,18
17193,26861,53
